Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2021,WV,,"Morgantown, WV",CDBG,,443787
2021,WV,,"Parkersburg, WV",CDBG,,900086
2021,WV,,"Vienna, WV",CDBG,,107580
2021,WV,,"Weirton, WV",CDBG,,423876
2021,WV,,West Virginia,CDBG,,14610062
2021,WV,,"Wheeling, WV",CDBG,,1186308
2021,WY,,"Cheyenne, WY",CDBG,,485401
2021,WY,,Wyoming,CDBG,,3657587
2020,AK,,Alaska,CDBG,CV2,1798553
2020,AK,,Alaska,CDBG,CV1,1855168
2020,AK,,Alaska,CDBG,CV3,2536801
2020,AK,,Alaska,CDBG,,3157697
2020,AK,,"Anchorage, AK",CDBG,,1819047
2020,AK,,"Anchorage, AK",CDBG,CV1,1070086
2020,AK,,"Anchorage, AK",CDBG,CV3,1991655
2020,AL,,Alabama,CDBG,CV1,14011858
2020,AL,,Alabama,CDBG,CV2,15068316
2020,AL,,Alabama,CDBG,CV3,11379612
2020,AL,,Alabama,CDBG,,23848737
2020,AL,,"Anniston, AL",CDBG,,554171
2020,AL,,"Anniston, AL",CDBG,CV3,134132
2020,AL,,"Anniston, AL",CDBG,CV1,326029
2020,AL,,"Auburn, AL",CDBG,,645889
2020,AL,,"Auburn, AL",CDBG,CV3,441324
2020,AL,,"Auburn, AL",CDBG,CV1,379956
2020,AL,,"Bessemer, AL",CDBG,CV3,173711
2020,AL,,"Bessemer, AL",CDBG,,590538
2020,AL,,"Bessemer, AL",CDBG,CV1,347407
2020,AL,,"Birmingham, AL",CDBG,CV3,1432653
2020,AL,,"Birmingham, AL",CDBG,,5969972
2020,AL,,"Birmingham, AL",CDBG,CV1,3512104
2020,AL,,"Decatur, AL",CDBG,CV3,315972
2020,AL,,"Decatur, AL",CDBG,CV1,284142
2020,AL,,"Decatur, AL",CDBG,,483015
2020,AL,,"Dothan, AL",CDBG,,502786
2020,AL,,"Dothan, AL",CDBG,CV3,348942
2020,AL,,"Dothan, AL",CDBG,CV1,295772
2020,AL,,"Florence, AL",CDBG,CV1,192797
2020,AL,,"Florence, AL",CDBG,CV3,244324
2020,AL,,"Florence, AL",CDBG,,327756
2020,AL,,"Gadsden, AL",CDBG,CV3,201249
2020,AL,,"Gadsden, AL",CDBG,CV1,621937
2020,AL,,"Gadsden, AL",CDBG,,1057180
2020,AL,,"Huntsville, AL",CDBG,CV3,1189764
2020,AL,,"Huntsville, AL",CDBG,,1408479
2020,AL,,"Huntsville, AL",CDBG,CV1,828562
2020,AL,,"Jefferson County, AL",CDBG,CV1,1420367
2020,AL,,"Jefferson County, AL",CDBG,CV3,1843492
2020,AL,,"Jefferson County, AL",CDBG,,2414493
2020,AL,,"Mobile County, AL",CDBG,,1622148
2020,AL,,"Mobile County, AL",CDBG,CV1,954256
2020,AL,,"Mobile County, AL",CDBG,CV3,799909
2020,AL,,"Mobile, AL",CDBG,,2415548
2020,AL,,"Mobile, AL",CDBG,CV1,1420982
2020,AL,,"Mobile, AL",CDBG,CV3,1200725
2020,AL,,"Montgomery, AL",CDBG,CV1,994449
2020,AL,,"Montgomery, AL",CDBG,,1690472
2020,AL,,"Montgomery, AL",CDBG,CV3,1166553
2020,AL,,"Opelika, AL",CDBG,,271786
2020,AL,,"Opelika, AL",CDBG,CV3,212370
2020,AL,,"Opelika, AL",CDBG,CV1,159883
2020,AL,,"Tuscaloosa, AL",CDBG,CV3,648052
2020,AL,,"Tuscaloosa, AL",CDBG,,823209
2020,AL,,"Tuscaloosa, AL",CDBG,CV1,484268
2020,AR,,Arkansas,CDBG,,18406738
2020,AR,,Arkansas,CDBG,CV2,8210252
2020,AR,,Arkansas,CDBG,CV1,10814424
2020,AR,,Arkansas,CDBG,CV3,7363278
2020,AR,,"Conway, AR",CDBG,CV3,334809
2020,AR,,"Conway, AR",CDBG,CV1,269734
2020,AR,,"Conway, AR",CDBG,,458522
2020,AR,,"Fayetteville, AR",CDBG,CV1,436285
2020,AR,,"Fayetteville, AR",CDBG,,741644
2020,AR,,"Fayetteville, AR",CDBG,CV3,556197
2020,AR,,"Fort Smith, AR",CDBG,CV1,530840
2020,AR,,"Fort Smith, AR",CDBG,CV3,483022
2020,AR,,"Fort Smith, AR",CDBG,,902378
2020,AR,,"Hot Springs, AR",CDBG,,433063
2020,AR,,"Hot Springs, AR",CDBG,CV3,317926
2020,AR,,"Hot Springs, AR",CDBG,CV1,254743
2020,AR,,"Jacksonville, AR",CDBG,CV1,123984
2020,AR,,"Jacksonville, AR",CDBG,CV3,125472
2020,AR,,"Jacksonville, AR",CDBG,,210760
2020,AR,,"Jonesboro, AR",CDBG,CV1,362524
2020,AR,,"Jonesboro, AR",CDBG,CV3,366336
2020,AR,,"Jonesboro, AR",CDBG,,616257
2020,AR,,"Little Rock, AR",CDBG,,1494303
2020,AR,,"Little Rock, AR",CDBG,CV3,1016477
2020,AR,,"Little Rock, AR",CDBG,CV1,879049
2020,AR,,"North Little Rock, AR",CDBG,CV3,383436
2020,AR,,"North Little Rock, AR",CDBG,CV1,406388
2020,AR,,"North Little Rock, AR",CDBG,,690854
2020,AR,,"Pine Bluff, AR",CDBG,CV1,411412
2020,AR,,"Pine Bluff, AR",CDBG,CV3,182932
2020,AR,,"Pine Bluff, AR",CDBG,,699361
2020,AR,,"Rogers, AR",CDBG,,459015
2020,AR,,"Rogers, AR",CDBG,CV3,356800
2020,AR,,"Rogers, AR",CDBG,CV1,270024
2020,AR,,"Springdale, AR",CDBG,CV1,478318
2020,AR,,"Springdale, AR",CDBG,CV3,445382
2020,AR,,"Springdale, AR",CDBG,,813098
2020,AR,,"Texarkana, AR",CDBG,,280496
2020,AR,,"Texarkana, AR",CDBG,CV1,165006
2020,AR,,"Texarkana, AR",CDBG,CV3,149895
2020,AR,,"West Memphis, AR",CDBG,CV3,190650
2020,AR,,"West Memphis, AR",CDBG,,317085
2020,AR,,"West Memphis, AR",CDBG,CV1,186531
2020,AS,,American Samoa,CDBG,,931801
2020,AS,,American Samoa,CDBG,CV3,529150
2020,AS,,American Samoa,CDBG,CV1,532457
2020,AS,,American Samoa,CDBG,CV2,266229
2020,AZ,,Arizona,CDBG,,9776490
2020,AZ,,Arizona,CDBG,CV2,18139425
2020,AZ,,Arizona,CDBG,CV1,5743880
2020,AZ,,Arizona,CDBG,CV3,8308668
2020,AZ,,"Avondale, AZ",CDBG,,725540
2020,AZ,,"Avondale, AZ",CDBG,CV3,602152
2020,AZ,,"Avondale, AZ",CDBG,CV1,426811
2020,AZ,,"Casa Grande, AZ",CDBG,,435939
2020,AZ,,"Casa Grande, AZ",CDBG,CV1,256448
2020,AZ,,"Casa Grande, AZ",CDBG,CV3,361737
2020,AZ,,"Chandler, AZ",CDBG,,1443928
2020,AZ,,"Chandler, AZ",CDBG,CV1,849415
2020,AZ,,"Chandler, AZ",CDBG,CV3,1568885
2020,AZ,,"Douglas, AZ",CDBG,,172679
2020,AZ,,"Douglas, AZ",CDBG,CV3,98938
2020,AZ,,"Douglas, AZ",CDBG,CV1,101580
2020,AZ,,"Flagstaff, AZ",CDBG,CV1,359604
2020,AZ,,"Flagstaff, AZ",CDBG,CV3,766551
2020,AZ,,"Flagstaff, AZ",CDBG,,611295
2020,AZ,,"Gilbert, AZ",CDBG,CV3,1125188
2020,AZ,,"Gilbert, AZ",CDBG,CV1,568026
2020,AZ,,"Gilbert, AZ",CDBG,,965592
2020,AZ,,"Glendale, AZ",CDBG,CV3,2044841
2020,AZ,,"Glendale, AZ",CDBG,CV1,1457342
2020,AZ,,"Glendale, AZ",CDBG,,2477347
2020,AZ,,"Maricopa County, AZ",CDBG,CV3,2922767
2020,AZ,,"Maricopa County, AZ",CDBG,,3206671
2020,AZ,,"Maricopa County, AZ",CDBG,CV1,1886379
2020,AZ,,"Mesa, AZ",CDBG,CV3,3653978
2020,AZ,,"Mesa, AZ",CDBG,,4066246
2020,AZ,,"Mesa, AZ",CDBG,CV1,2392039
2020,AZ,,"Peoria, AZ",CDBG,CV1,487712
2020,AZ,,"Peoria, AZ",CDBG,,829066
2020,AZ,,"Peoria, AZ",CDBG,CV3,979134
2020,AZ,,"Phoenix, AZ",CDBG,CV1,9820880
2020,AZ,,"Phoenix, AZ",CDBG,CV3,14096369
2020,AZ,,"Phoenix, AZ",CDBG,,16694589
2020,AZ,,"Pima County, AZ",CDBG,CV1,1748099
2020,AZ,,"Pima County, AZ",CDBG,CV3,2814965
2020,AZ,,"Pima County, AZ",CDBG,,2971606
2020,AZ,,"Pinal County, AZ",CDBG,CV1,1082111
2020,AZ,,"Pinal County, AZ",CDBG,CV3,1497324
2020,AZ,,"Pinal County, AZ",CDBG,,1839489
2020,AZ,,"Prescott, AZ",CDBG,CV1,150208
2020,AZ,,"Prescott, AZ",CDBG,CV3,276990
2020,AZ,,"Prescott, AZ",CDBG,,255338
2020,AZ,,"Scottsdale, AZ",CDBG,CV3,1816626
2020,AZ,,"Scottsdale, AZ",CDBG,,1205605
2020,AZ,,"Scottsdale, AZ",CDBG,CV1,709218
2020,AZ,,"Sierra Vista, AZ",CDBG,CV1,159897
2020,AZ,,"Sierra Vista, AZ",CDBG,CV3,239351
2020,AZ,,"Sierra Vista, AZ",CDBG,,271810
2020,AZ,,"Surprise, AZ",CDBG,,649903
2020,AZ,,"Surprise, AZ",CDBG,CV1,382317
2020,AZ,,"Surprise, AZ",CDBG,CV3,587338
2020,AZ,,"Tempe, AZ",CDBG,,1844857
2020,AZ,,"Tempe, AZ",CDBG,CV1,1085269
2020,AZ,,"Tempe, AZ",CDBG,CV3,1902488
2020,AZ,,"Tucson, AZ",CDBG,,5602779
2020,AZ,,"Tucson, AZ",CDBG,CV3,4924434
2020,AZ,,"Tucson, AZ",CDBG,CV1,3295930
2020,AZ,,"Yuma, AZ",CDBG,CV1,505565
2020,AZ,,"Yuma, AZ",CDBG,,859415
2020,AZ,,"Yuma, AZ",CDBG,CV3,775575
2020,CA,,"Alameda County, CA",CDBG,CV3,1924885
2020,CA,,"Alameda County, CA",CDBG,CV1,1276736
2020,CA,,"Alameda County, CA",CDBG,,2170333
2020,CA,,"Alameda, CA",CDBG,CV1,683116
2020,CA,,"Alameda, CA",CDBG,CV3,597112
2020,CA,,"Alameda, CA",CDBG,,1161287
2020,CA,,"Alhambra, CA",CDBG,CV1,596568
2020,CA,,"Alhambra, CA",CDBG,CV3,825897
2020,CA,,"Alhambra, CA",CDBG,,1014111
2020,CA,,"Aliso Viejo, CA",CDBG,CV1,129348
2020,CA,,"Aliso Viejo, CA",CDBG,CV3,285403
2020,CA,,"Aliso Viejo, CA",CDBG,,219880
2020,CA,,"Anaheim, CA",CDBG,,4312905
2020,CA,,"Anaheim, CA",CDBG,CV1,2537140
2020,CA,,"Anaheim, CA",CDBG,CV3,4534509
2020,CA,,"Antioch, CA",CDBG,,865689
2020,CA,,"Antioch, CA",CDBG,CV1,509257
2020,CA,,"Antioch, CA",CDBG,CV3,644289
2020,CA,,"Apple Valley, CA",CDBG,,596736
2020,CA,,"Apple Valley, CA",CDBG,CV1,351040
2020,CA,,"Apple Valley, CA",CDBG,CV3,327383
2020,CA,,"Bakersfield, CA",CDBG,,3862781
2020,CA,,"Bakersfield, CA",CDBG,CV3,2532071
2020,CA,,"Bakersfield, CA",CDBG,CV1,2272347
2020,CA,,"Baldwin Park, CA",CDBG,,960105
2020,CA,,"Baldwin Park, CA",CDBG,CV3,595251
2020,CA,,"Baldwin Park, CA",CDBG,CV1,564798
2020,CA,,"Bellflower, CA",CDBG,,914856
2020,CA,,"Bellflower, CA",CDBG,CV3,650300
2020,CA,,"Bellflower, CA",CDBG,CV1,538180
2020,CA,,"Berkeley, CA",CDBG,CV3,891121
2020,CA,,"Berkeley, CA",CDBG,,2738258
2020,CA,,"Berkeley, CA",CDBG,CV1,1610805
2020,CA,,"Buena Park, CA",CDBG,CV1,514903
2020,CA,,"Buena Park, CA",CDBG,CV3,882456
2020,CA,,"Buena Park, CA",CDBG,,875287
2020,CA,,"Burbank, CA",CDBG,CV1,614764
2020,CA,,"Burbank, CA",CDBG,CV3,1227261
2020,CA,,"Burbank, CA",CDBG,,1045087
2020,CA,,California,CDBG,CV1,19331744
2020,CA,,California,CDBG,CV2,113263490
2020,CA,,California,CDBG,CV3,18031478
2020,CA,,California,CDBG,,32904296
2020,CA,,"Camarillo, CA",CDBG,,326972
2020,CA,,"Camarillo, CA",CDBG,CV1,192347
2020,CA,,"Camarillo, CA",CDBG,CV3,384106
2020,CA,,"Carlsbad, CA",CDBG,,536604
2020,CA,,"Carlsbad, CA",CDBG,CV1,315666
2020,CA,,"Carlsbad, CA",CDBG,CV3,909924
2020,CA,,"Carson, CA",CDBG,,803871
2020,CA,,"Carson, CA",CDBG,CV1,472890
2020,CA,,"Carson, CA",CDBG,CV3,679161
2020,CA,,"Cathedral City, CA",CDBG,,613288
2020,CA,,"Cathedral City, CA",CDBG,CV1,360777
2020,CA,,"Cathedral City, CA",CDBG,CV3,566430
2020,CA,,"Chico, CA",CDBG,,871059
2020,CA,,"Chico, CA",CDBG,CV1,512416
2020,CA,,"Chico, CA",CDBG,CV3,648014
2020,CA,,"Chino Hills, CA",CDBG,,416921
2020,CA,,"Chino Hills, CA",CDBG,CV1,245261
2020,CA,,"Chino Hills, CA",CDBG,CV3,413747
2020,CA,,"Chino, CA",CDBG,,561770
2020,CA,,"Chino, CA",CDBG,CV1,330471
2020,CA,,"Chino, CA",CDBG,CV3,457388
2020,CA,,"Chula Vista, CA",CDBG,,2440515
2020,CA,,"Chula Vista, CA",CDBG,CV1,1435675
2020,CA,,"Chula Vista, CA",CDBG,CV3,2047962
2020,CA,,"Citrus Heights, CA",CDBG,,639213
2020,CA,,"Citrus Heights, CA",CDBG,CV1,376028
2020,CA,,"Citrus Heights, CA",CDBG,CV3,544198
2020,CA,,"Clovis, CA",CDBG,CV1,441214
2020,CA,,"Clovis, CA",CDBG,,750024
2020,CA,,"Clovis, CA",CDBG,CV3,602534
2020,CA,,"Compton, CA",CDBG,CV1,889272
2020,CA,,"Compton, CA",CDBG,,1511679
2020,CA,,"Compton, CA",CDBG,CV3,784708
2020,CA,,"Concord, CA",CDBG,CV1,623474
2020,CA,,"Concord, CA",CDBG,,1059849
2020,CA,,"Concord, CA",CDBG,CV3,935572
2020,CA,,"Contra Costa County, CA",CDBG,CV3,4292960
2020,CA,,"Contra Costa County, CA",CDBG,CV1,2728826
2020,CA,,"Contra Costa County, CA",CDBG,,4638753
2020,CA,,"Corona, CA",CDBG,CV1,734885
2020,CA,,"Corona, CA",CDBG,CV3,935657
2020,CA,,"Corona, CA",CDBG,,1249237
2020,CA,,"Costa Mesa, CA",CDBG,CV1,668658
2020,CA,,"Costa Mesa, CA",CDBG,CV3,1168216
2020,CA,,"Costa Mesa, CA",CDBG,,1136657
2020,CA,,"Cupertino, CA",CDBG,CV3,324922
2020,CA,,"Cupertino, CA",CDBG,CV1,229017
2020,CA,,"Cupertino, CA",CDBG,,389308
2020,CA,,"Daly City, CA",CDBG,CV3,1044763
2020,CA,,"Daly City, CA",CDBG,CV1,632285
2020,CA,,"Daly City, CA",CDBG,,1074825
2020,CA,,"Davis, CA",CDBG,CV3,405646
2020,CA,,"Davis, CA",CDBG,CV1,437662
2020,CA,,"Davis, CA",CDBG,,743986
2020,CA,,"Delano, CA",CDBG,CV3,237586
2020,CA,,"Delano, CA",CDBG,CV1,335078
2020,CA,,"Delano, CA",CDBG,,569602
2020,CA,,"Downey, CA",CDBG,,1094600
2020,CA,,"Downey, CA",CDBG,CV3,914984
2020,CA,,"Downey, CA",CDBG,CV1,643918
2020,CA,,"El Cajon, CA",CDBG,,1364440
2020,CA,,"El Cajon, CA",CDBG,CV3,1009307
2020,CA,,"El Cajon, CA",CDBG,CV1,802656
2020,CA,,"El Centro, CA",CDBG,,566707
2020,CA,,"El Centro, CA",CDBG,CV3,330246
2020,CA,,"El Centro, CA",CDBG,CV1,333375
2020,CA,,"El Monte, CA",CDBG,,1749900
2020,CA,,"El Monte, CA",CDBG,CV3,988776
2020,CA,,"El Monte, CA",CDBG,CV1,1029409
2020,CA,,"Elk Grove, CA",CDBG,CV1,543435
2020,CA,,"Elk Grove, CA",CDBG,,923790
2020,CA,,"Elk Grove, CA",CDBG,CV3,762071
2020,CA,,"Encinitas, CA",CDBG,CV1,209521
2020,CA,,"Encinitas, CA",CDBG,,356165
2020,CA,,"Encinitas, CA",CDBG,CV3,453824
2020,CA,,"Escondido, CA",CDBG,CV1,1070024
2020,CA,,"Escondido, CA",CDBG,,1818942
2020,CA,,"Escondido, CA",CDBG,CV3,1324858
2020,CA,,"Fairfield, CA",CDBG,CV1,507084
2020,CA,,"Fairfield, CA",CDBG,,861996
2020,CA,,"Fairfield, CA",CDBG,CV3,691599
2020,CA,,"Fontana, CA",CDBG,CV1,1235104
2020,CA,,"Fontana, CA",CDBG,,2099562
2020,CA,,"Fontana, CA",CDBG,CV3,1232380
2020,CA,,"Fountain Valley, CA",CDBG,CV1,211789
2020,CA,,"Fountain Valley, CA",CDBG,,360021
2020,CA,,"Fountain Valley, CA",CDBG,CV3,404765
2020,CA,,"Fremont, CA",CDBG,CV1,995082
2020,CA,,"Fremont, CA",CDBG,,1691548
2020,CA,,"Fremont, CA",CDBG,CV3,1362522
2020,CA,,"Fresno County, CA",CDBG,CV3,1541850
2020,CA,,"Fresno County, CA",CDBG,CV1,1635038
2020,CA,,"Fresno County, CA",CDBG,,2779414
2020,CA,,"Fresno, CA",CDBG,CV1,4184132
2020,CA,,"Fresno, CA",CDBG,,7112639
2020,CA,,"Fresno, CA",CDBG,CV3,3795954
2020,CA,,"Fullerton, CA",CDBG,CV1,819487
2020,CA,,"Fullerton, CA",CDBG,,1393052
2020,CA,,"Fullerton, CA",CDBG,CV3,1245627
2020,CA,,"Garden Grove, CA",CDBG,CV1,1194311
2020,CA,,"Garden Grove, CA",CDBG,,2030219
2020,CA,,"Garden Grove, CA",CDBG,CV3,1612275
2020,CA,,"Gardena, CA",CDBG,CV1,370465
2020,CA,,"Gardena, CA",CDBG,CV3,531519
2020,CA,,"Gardena, CA",CDBG,,629756
2020,CA,,"Gilroy, CA",CDBG,CV1,275486
2020,CA,,"Gilroy, CA",CDBG,CV3,422085
2020,CA,,"Gilroy, CA",CDBG,,468300
2020,CA,,"Glendale, CA",CDBG,CV1,1175049
2020,CA,,"Glendale, CA",CDBG,CV3,1615818
2020,CA,,"Glendale, CA",CDBG,,1997476
2020,CA,,"Glendora, CA",CDBG,CV1,179204
2020,CA,,"Glendora, CA",CDBG,CV3,266983
2020,CA,,"Glendora, CA",CDBG,,304630
2020,CA,,"Goleta, CA",CDBG,CV1,132676
2020,CA,,"Goleta, CA",CDBG,CV3,268947
2020,CA,,"Goleta, CA",CDBG,,225537
2020,CA,,"Hanford, CA",CDBG,,552993
2020,CA,,"Hanford, CA",CDBG,CV1,325307
2020,CA,,"Hanford, CA",CDBG,CV3,338702
2020,CA,,"Hawthorne, CA",CDBG,,1311470
2020,CA,,"Hawthorne, CA",CDBG,CV3,941480
2020,CA,,"Hawthorne, CA",CDBG,CV1,771494
2020,CA,,"Hayward, CA",CDBG,,1533721
2020,CA,,"Hayward, CA",CDBG,CV3,1191514
2020,CA,,"Hayward, CA",CDBG,CV1,902238
2020,CA,,"Hemet, CA",CDBG,,922249
2020,CA,,"Hemet, CA",CDBG,CV3,535773
2020,CA,,"Hemet, CA",CDBG,CV1,542529
2020,CA,,"Hesperia, CA",CDBG,,1021969
2020,CA,,"Hesperia, CA",CDBG,CV3,518756
2020,CA,,"Hesperia, CA",CDBG,CV1,601191
2020,CA,,"Huntington Beach, CA",CDBG,,1237224
2020,CA,,"Huntington Beach, CA",CDBG,CV3,1431956
2020,CA,,"Huntington Beach, CA",CDBG,CV1,727819
2020,CA,,"Huntington Park, CA",CDBG,,1276124
2020,CA,,"Huntington Park, CA",CDBG,CV3,685144
2020,CA,,"Huntington Park, CA",CDBG,CV1,750702
2020,CA,,"Indio, CA",CDBG,CV1,512368
2020,CA,,"Indio, CA",CDBG,,870977
2020,CA,,"Indio, CA",CDBG,CV3,755754
2020,CA,,"Inglewood, CA",CDBG,CV1,827507
2020,CA,,"Inglewood, CA",CDBG,,1406684
2020,CA,,"Inglewood, CA",CDBG,CV3,1035671
2020,CA,,"Irvine, CA",CDBG,CV1,1255079
2020,CA,,"Irvine, CA",CDBG,,2133520
2020,CA,,"Irvine, CA",CDBG,CV3,1672451
2020,CA,,"Jurupa Valley, CA",CDBG,CV1,702928
2020,CA,,"Jurupa Valley, CA",CDBG,CV3,664209
2020,CA,,"Jurupa Valley, CA",CDBG,,1194914
2020,CA,,"Kern County, CA",CDBG,CV3,2555684
